B,L,D,C1 Load,R1 Resistance,C2 Load,R2 Resistance,Volume,Price
0.37,0.83,3.8,542.3751,1288.256144,415.02,632.7696173,0.15355,17658.25
0.37,0.83,3.85,542.5823925,1299.169911,415.02,638.1488515,0.15355,17658.25
0.37,0.83,3.9,542.789685,1310.083678,415.02,643.5280858,0.15355,17658.25
0.37,0.83,3.95,542.9969775,1320.997445,415.02,648.90732,0.15355,17658.25
0.37,0.83,4,543.20427,1331.911212,415.02,654.2865543,0.15355,17658.25
0.48,0.64,3.8,542.3832,1468.233168,415.02,710.5870282,0.1536,17664
0.32,0.96,3.8,542.3832,1221.36749,415.02,603.9180891,0.1536,17664
0.48,0.64,3.85,542.59056,1480.667567,415.02,716.6249184,0.1536,17664
0.32,0.96,3.85,542.59056,1231.724042,415.02,609.0562588,0.1536,17664
0.48,0.64,3.9,542.79792,1493.101966,415.02,722.6628086,0.1536,17664
0.32,0.96,3.9,542.79792,1242.080595,415.02,614.1944286,0.1536,17664
0.48,0.64,3.95,543.00528,1505.536365,415.02,728.7006989,0.1536,17664
0.32,0.96,3.95,543.00528,1252.437147,415.02,619.3325983,0.1536,17664
0.48,0.64,4,543.21264,1517.970764,415.02,734.7385891,0.1536,17664
0.32,0.96,4,543.21264,1262.7937,415.02,624.4707681,0.1536,17664
0.53,0.58,3.8,542.3994,1564.883858,415.02,752.4519735,0.1537,17675.5
0.53,0.58,3.85,542.606895,1578.143693,415.02,758.8477081,0.1537,17675.5
0.53,0.58,3.9,542.81439,1591.403527,415.02,765.2434427,0.1537,17675.5
0.53,0.58,3.95,543.021885,1604.663362,415.02,771.6391773,0.1537,17675.5
0.53,0.58,4,543.22938,1617.923197,415.02,778.0349119,0.1537,17675.5
0.41,0.75,3.8,542.4075,1349.896101,415.02,659.4979707,0.15375,17681.25
0.41,0.75,3.85,542.6150625,1361.327664,415.02,665.1022649,0.15375,17681.25
0.41,0.75,3.9,542.822625,1372.759227,415.02,670.7065591,0.15375,17681.25
0.41,0.75,3.95,543.0301875,1384.19079,415.02,676.3108533,0.15375,17681.25
0.41,0.75,4,543.23775,1395.622352,415.02,681.9151476,0.15375,17681.25
0.54,0.57,3.8,542.4318,1586.507114,415.02,761.90748,0.1539,17698.5
0.38,0.81,3.8,542.4318,1305.145506,415.02,640.2375135,0.1539,17698.5
0.54,0.57,3.85,542.639565,1599.951965,415.02,768.3841788,0.1539,17698.5
0.38,0.81,3.85,542.639565,1316.200833,415.02,645.6795337,0.1539,17698.5
0.54,0.57,3.9,542.84733,1613.396815,415.02,774.8608775,0.1539,17698.5
0.38,0.81,3.9,542.84733,1327.25616,415.02,651.1215539,0.1539,17698.5
0.54,0.57,3.95,543.055095,1626.841665,415.02,781.3375762,0.1539,17698.5
0.38,0.81,3.95,543.055095,1338.311487,415.02,656.5635741,0.1539,17698.5
0.54,0.57,4,543.26286,1640.286516,415.02,787.814275,0.1539,17698.5
0.38,0.81,4,543.26286,1349.366814,415.02,662.0055943,0.1539,17698.5
0.55,0.56,3.8,542.448,1607.805334,415.02,771.1746148,0.154,17710
0.44,0.7,3.8,542.448,1400.587908,415.02,681.5313714,0.154,17710
0.4,0.77,3.8,542.448,1335.968606,415.02,653.6029209,0.154,17710
0.35,0.88,3.8,542.448,1263.304901,415.02,622.2182567,0.154,17710
0.55,0.56,3.85,542.6559,1621.432787,415.02,777.7308069,0.154,17710
0.44,0.7,3.85,542.6559,1412.447568,415.02,687.3220982,0.154,17710
0.4,0.77,3.85,542.6559,1347.28283,415.02,659.1574711,0.154,17710
0.35,0.88,3.85,542.6559,1274.010382,415.02,627.5092169,0.154,17710
0.55,0.56,3.9,542.8638,1635.060239,415.02,784.286999,0.154,17710
0.44,0.7,3.9,542.8638,1424.307227,415.02,693.112825,0.154,17710
0.4,0.77,3.9,542.8638,1358.597055,415.02,664.7120213,0.154,17710
0.35,0.88,3.9,542.8638,1284.715863,415.02,632.8001771,0.154,17710
0.55,0.56,3.95,543.0717,1648.687691,415.02,790.8431911,0.154,17710
0.44,0.7,3.95,543.0717,1436.166887,415.02,698.9035518,0.154,17710
0.4,0.77,3.95,543.0717,1369.91128,415.02,670.2665715,0.154,17710
0.35,0.88,3.95,543.0717,1295.421344,415.02,638.0911373,0.154,17710
0.55,0.56,4,543.2796,1662.315144,415.02,797.3993832,0.154,17710
0.44,0.7,4,543.2796,1448.026546,415.02,704.6942786,0.154,17710
0.4,0.77,4,543.2796,1381.225505,415.02,675.8211216,0.154,17710
0.35,0.88,4,543.2796,1306.126824,415.02,643.3820975,0.154,17710
0.39,0.79,3.8,542.4561,1321.0507,415.02,647.1823582,0.15405,17715.75
0.39,0.79,3.85,542.6640675,1332.239513,415.02,652.6828171,0.15405,17715.75
0.39,0.79,3.9,542.872035,1343.428326,415.02,658.1832759,0.15405,17715.75
0.39,0.79,3.95,543.0800025,1354.617139,415.02,663.6837348,0.15405,17715.75
0.39,0.79,4,543.28797,1365.805952,415.02,669.1841936,0.15405,17715.75
0.46,0.67,3.8,542.4642,1435.728788,415.02,696.7741904,0.1541,17721.5
0.46,0.67,3.85,542.672235,1447.886305,415.02,702.6943169,0.1541,17721.5
0.46,0.67,3.9,542.88027,1460.043822,415.02,708.6144435,0.1541,17721.5
0.46,0.67,3.95,543.088305,1472.201339,415.02,714.53457,0.1541,17721.5
0.46,0.67,4,543.29634,1484.358856,415.02,720.4546966,0.1541,17721.5
0.49,0.63,3.8,542.5047,1491.805382,415.02,721.1494504,0.15435,17750.25
0.49,0.63,3.85,542.7130725,1504.439696,415.02,727.2770968,0.15435,17750.25
0.49,0.63,3.9,542.921445,1517.074009,415.02,733.4047431,0.15435,17750.25
0.49,0.63,3.95,543.1298175,1529.708322,415.02,739.5323895,0.15435,17750.25
0.49,0.63,4,543.33819,1542.342636,415.02,745.6600358,0.15435,17750.25
0.34,0.91,3.8,542.5614,1254.561456,415.02,618.7912657,0.1547,17790.5
0.34,0.91,3.85,542.770245,1265.19455,415.02,624.0538612,0.1547,17790.5
0.34,0.91,3.9,542.97909,1275.827644,415.02,629.3164568,0.1547,17790.5
0.34,0.91,3.95,543.187935,1286.460739,415.02,634.5790524,0.1547,17790.5
0.34,0.91,4,543.39678,1297.093833,415.02,639.8416479,0.1547,17790.5
0.43,0.72,3.8,542.5776,1389.302391,415.02,677.0456453,0.1548,17802
0.36,0.86,3.8,542.5776,1282.497593,415.02,630.9017359,0.1548,17802
0.43,0.72,3.85,542.78658,1401.066105,415.02,682.7982317,0.1548,17802
0.36,0.86,3.85,542.78658,1293.363612,415.02,636.265615,0.1548,17802
0.43,0.72,3.9,542.99556,1412.829818,415.02,688.5508181,0.1548,17802
0.36,0.86,3.9,542.99556,1304.229631,415.02,641.629494,0.1548,17802
0.43,0.72,3.95,543.20454,1424.593532,415.02,694.3034045,0.1548,17802
0.36,0.86,3.95,543.20454,1315.09565,415.02,646.993373,0.1548,17802
0.43,0.72,4,543.41352,1436.357246,415.02,700.0559909,0.1548,17802
0.36,0.86,4,543.41352,1325.961668,415.02,652.3572521,0.1548,17802
0.5,0.62,3.8,542.61,1515.061832,415.02,731.5271574,0.155,17825
0.31,1,3.8,542.61,1218.400223,415.02,603.3358673,0.155,17825
0.5,0.62,3.85,542.81925,1527.893646,415.02,737.7430891,0.155,17825
0.31,1,3.85,542.81925,1228.733752,415.02,608.4700257,0.155,17825
0.5,0.62,3.9,543.0285,1540.72546,415.02,743.9590208,0.155,17825
0.31,1,3.9,543.0285,1239.06728,415.02,613.6041841,0.155,17825
0.5,0.62,3.95,543.23775,1553.557274,415.02,750.1749525,0.155,17825
0.31,1,3.95,543.23775,1249.400808,415.02,618.7383426,0.155,17825
0.5,0.62,4,543.447,1566.389088,415.02,756.3908843,0.155,17825
0.31,1,4,543.447,1259.734337,415.02,623.872501,0.155,17825
0.47,0.66,3.8,542.6262,1460.27657,415.02,707.8790907,0.1551,17836.5
0.33,0.94,3.8,542.6262,1244.159876,415.02,614.5006932,0.1551,17836.5
0.47,0.66,3.85,542.835585,1472.641659,415.02,713.8933531,0.1551,17836.5
0.33,0.94,3.85,542.835585,1254.706849,415.02,619.7277003,0.1551,17836.5
0.47,0.66,3.9,543.04497,1485.006748,415.02,719.9076156,0.1551,17836.5
0.33,0.94,3.9,543.04497,1265.253823,415.02,624.9547073,0.1551,17836.5
0.47,0.66,3.95,543.254355,1497.371837,415.02,725.921878,0.1551,17836.5
0.33,0.94,3.95,543.254355,1275.800796,415.02,630.1817144,0.1551,17836.5
0.47,0.66,4,543.46374,1509.736926,415.02,731.9361405,0.1551,17836.5
0.33,0.94,4,543.46374,1286.347769,415.02,635.4087214,0.1551,17836.5
0.32,0.97,3.8,542.6424,1232.104639,415.02,609.3483051,0.1552,17848
0.32,0.97,3.85,542.85192,1242.551757,415.02,614.5324998,0.1552,17848
0.32,0.97,3.9,543.06144,1252.998875,415.02,619.7166945,0.1552,17848
0.32,0.97,3.95,543.27096,1263.445993,415.02,624.9008892,0.1552,17848
0.32,0.97,4,543.48048,1273.893111,415.02,630.0850839,0.1552,17848
0.45,0.69,3.8,542.6505,1426.102394,415.02,693.1752538,0.15525,17853.75
0.45,0.69,3.85,542.8600875,1438.177283,415.02,699.0644963,0.15525,17853.75
0.45,0.69,3.9,543.069675,1450.252172,415.02,704.9537388,0.15525,17853.75
0.45,0.69,3.95,543.2792625,1462.327061,415.02,710.8429812,0.15525,17853.75
0.45,0.69,4,543.48885,1474.40195,415.02,716.7322237,0.15525,17853.75
0.42,0.74,3.8,542.6748,1377.017555,415.02,672.0308925,0.1554,17871
0.37,0.84,3.8,542.6748,1300.712809,415.02,639.0648036,0.1554,17871
0.42,0.74,3.85,542.88459,1388.677249,415.02,677.7409912,0.1554,17871
0.37,0.84,3.85,542.88459,1311.731293,415.02,644.4972541,0.1554,17871
0.42,0.74,3.9,543.09438,1400.336942,415.02,683.4510899,0.1554,17871
0.37,0.84,3.9,543.09438,1322.749776,415.02,649.9297047,0.1554,17871
0.42,0.74,3.95,543.30417,1411.996636,415.02,689.1611886,0.1554,17871
0.37,0.84,3.95,543.30417,1333.768259,415.02,655.3621553,0.1554,17871
0.42,0.74,4,543.51396,1423.656329,415.02,694.8712873,0.1554,17871
0.37,0.84,4,543.51396,1344.786742,415.02,660.7946059,0.1554,17871
0.51,0.61,3.8,542.6991,1538.000754,415.02,741.7194534,0.15555,17888.25
0.51,0.61,3.85,542.9090925,1551.027655,415.02,748.0221998,0.15555,17888.25
0.51,0.61,3.9,543.119085,1564.054555,415.02,754.3249461,0.15555,17888.25
0.51,0.61,3.95,543.3290775,1577.081456,415.02,760.6276925,0.15555,17888.25
0.51,0.61,4,543.53907,1590.108357,415.02,766.9304388,0.15555,17888.25
0.35,0.89,3.8,542.7315,1275.072404,415.02,628.1669198,0.15575,17911.25
0.35,0.89,3.85,542.9417625,1285.87694,415.02,633.5082198,0.15575,17911.25
0.35,0.89,3.9,543.152025,1296.681477,415.02,638.8495197,0.15575,17911.25
0.35,0.89,3.95,543.3622875,1307.486014,415.02,644.1908197,0.15575,17911.25
0.35,0.89,4,543.57255,1318.29055,415.02,649.5321197,0.15575,17911.25
0.41,0.76,3.8,542.7396,1363.73652,415.02,666.4883437,0.1558,17917
0.38,0.82,3.8,542.7396,1317.947431,415.02,646.7062289,0.1558,17917
0.41,0.76,3.85,542.94993,1375.28412,415.02,672.1516074,0.1558,17917
0.38,0.82,3.85,542.94993,1329.110305,415.02,652.2029037,0.1558,17917
0.41,0.76,3.9,543.16026,1386.831719,415.02,677.8148711,0.1558,17917
0.38,0.82,3.9,543.16026,1340.273178,415.02,657.6995785,0.1558,17917
0.41,0.76,3.95,543.37059,1398.379319,415.02,683.4781348,0.1558,17917
0.38,0.82,3.95,543.37059,1351.436051,415.02,663.1962533,0.1558,17917
0.41,0.76,4,543.58092,1409.926919,415.02,689.1413984,0.1558,17917
0.38,0.82,4,543.58092,1362.598925,415.02,668.6929281,0.1558,17917
0.52,0.6,3.8,542.772,1560.620383,415.02,751.7256429,0.156,17940
0.48,0.65,3.8,542.772,1484.512568,415.02,718.8008454,0.156,17940
0.4,0.78,3.8,542.772,1349.462407,415.02,660.4192297,0.156,17940
0.39,0.8,3.8,542.772,1334.198338,415.02,653.8247812,0.156,17940
0.52,0.6,3.85,542.9826,1573.839957,415.02,758.1137332,0.156,17940
0.48,0.65,3.85,542.9826,1497.082815,415.02,724.907773,0.156,17940
0.4,0.78,3.85,542.9826,1360.889839,415.02,666.0313111,0.156,17940
0.39,0.8,3.85,542.9826,1345.497527,415.02,659.3813329,0.156,17940
0.52,0.6,3.9,543.1932,1587.059531,415.02,764.5018234,0.156,17940
0.48,0.65,3.9,543.1932,1509.653062,415.02,731.0147006,0.156,17940
0.4,0.78,3.9,543.1932,1372.317271,415.02,671.6433924,0.156,17940
0.39,0.8,3.9,543.1932,1356.796717,415.02,664.9378847,0.156,17940
0.52,0.6,3.95,543.4038,1600.279105,415.02,770.8899137,0.156,17940
0.48,0.65,3.95,543.4038,1522.223309,415.02,737.1216282,0.156,17940
0.4,0.78,3.95,543.4038,1383.744702,415.02,677.2554738,0.156,17940
0.39,0.8,3.95,543.4038,1368.095906,415.02,670.4944364,0.156,17940
0.52,0.6,4,543.6144,1613.498679,415.02,777.2780039,0.156,17940
0.48,0.65,4,543.6144,1534.793556,415.02,743.2285558,0.156,17940
0.4,0.78,4,543.6144,1395.172134,415.02,682.8675551,0.156,17940
0.39,0.8,4,543.6144,1379.395095,415.02,676.0509881,0.156,17940
0.44,0.71,3.8,542.8044,1415.470891,415.02,689.0450075,0.1562,17963
0.44,0.71,3.85,543.01527,1427.455078,415.02,694.8990185,0.1562,17963
0.44,0.71,3.9,543.22614,1439.439265,415.02,700.7530296,0.1562,17963
0.44,0.71,3.95,543.43701,1451.423452,415.02,706.6070407,0.1562,17963
0.44,0.71,4,543.64788,1463.407638,415.02,712.4610518,0.1562,17963
0.53,0.59,3.8,542.8287,1582.918956,415.02,761.5450303,0.15635,17980.25
0.53,0.59,3.85,543.0397725,1596.328789,415.02,768.0169937,0.15635,17980.25
0.53,0.59,3.9,543.250845,1609.738623,415.02,774.4889571,0.15635,17980.25
0.53,0.59,3.95,543.4619175,1623.148457,415.02,780.9609205,0.15635,17980.25
0.53,0.59,4,543.67299,1636.55829,415.02,787.4328839,0.15635,17980.25
0.46,0.68,3.8,542.8368,1451.309075,415.02,704.6375602,0.1564,17986
0.34,0.92,3.8,542.8368,1265.985055,415.02,624.5669347,0.1564,17986
0.46,0.68,3.85,543.04794,1463.596779,415.02,710.6238476,0.1564,17986
0.34,0.92,3.85,543.04794,1276.714375,415.02,629.8784318,0.1564,17986
0.46,0.68,3.9,543.25908,1475.884484,415.02,716.610135,0.1564,17986
0.34,0.92,3.9,543.25908,1287.443695,415.02,635.1899288,0.1564,17986
0.46,0.68,3.95,543.47022,1488.172189,415.02,722.5964224,0.1564,17986
0.34,0.92,3.95,543.47022,1298.173015,415.02,640.5014259,0.1564,17986
0.46,0.68,4,543.68136,1500.459894,415.02,728.5827098,0.1564,17986
0.34,0.92,4,543.68136,1308.902335,415.02,645.8129229,0.1564,17986
0.54,0.58,3.8,542.8692,1604.894708,415.02,771.1769198,0.1566,18009
0.36,0.87,3.8,542.8692,1294.60945,415.02,637.0235714,0.1566,18009
0.54,0.58,3.85,543.08061,1618.492388,415.02,777.7312856,0.1566,18009
0.36,0.87,3.85,543.08061,1305.577355,415.02,642.4392285,0.1566,18009
0.54,0.58,3.9,543.29202,1632.090067,415.02,784.2856514,0.1566,18009
0.36,0.87,3.9,543.29202,1316.54526,415.02,647.8548856,0.1566,18009
0.54,0.58,3.95,543.50343,1645.687747,415.02,790.8400172,0.1566,18009
0.36,0.87,3.95,543.50343,1327.513165,415.02,653.2705427,0.1566,18009
0.54,0.58,4,543.71484,1659.285426,415.02,797.394383,0.1566,18009
0.36,0.87,4,543.71484,1338.48107,415.02,658.6861998,0.1566,18009
0.55,0.57,3.8,542.8935,1626.545877,415.02,780.6206159,0.15675,18026.25
0.33,0.95,3.8,542.8935,1255.240024,415.02,620.1035466,0.15675,18026.25
0.55,0.57,3.85,543.1051125,1640.328989,415.02,787.2559134,0.15675,18026.25
0.33,0.95,3.85,543.1051125,1265.880393,415.02,625.3780169,0.15675,18026.25
0.55,0.57,3.9,543.316725,1654.1121,415.02,793.8912108,0.15675,18026.25
0.33,0.95,3.9,543.316725,1276.520762,415.02,630.6524871,0.15675,18026.25
0.55,0.57,3.95,543.5283375,1667.895212,415.02,800.5265083,0.15675,18026.25
0.33,0.95,3.95,543.5283375,1287.161131,415.02,635.9269574,0.15675,18026.25
0.55,0.57,4,543.73995,1681.678323,415.02,807.1618057,0.15675,18026.25
0.33,0.95,4,543.73995,1297.8015,415.02,641.2014276,0.15675,18026.25
0.56,0.56,3.8,542.9016,1647.870698,415.02,789.875423,0.1568,18032
0.49,0.64,3.8,542.9016,1508.435017,415.02,729.5387588,0.1568,18032
0.32,0.98,3.8,542.9016,1242.841789,415.02,614.7785212,0.1568,18032
0.56,0.56,3.85,543.11328,1661.836828,415.02,796.5901813,0.1568,18032
0.49,0.64,3.85,543.11328,1521.208009,415.02,735.7368808,0.1568,18032
0.32,0.98,3.85,543.11328,1253.379473,415.02,620.0087408,0.1568,18032
0.56,0.56,3.9,543.32496,1675.802958,415.02,803.3049397,0.1568,18032
0.49,0.64,3.9,543.32496,1533.981001,415.02,741.9350028,0.1568,18032
0.32,0.98,3.9,543.32496,1263.917156,415.02,625.2389604,0.1568,18032
0.56,0.56,3.95,543.53664,1689.769088,415.02,810.0196981,0.1568,18032
0.49,0.64,3.95,543.53664,1546.753992,415.02,748.1331248,0.1568,18032
0.32,0.98,3.95,543.53664,1274.454839,415.02,630.46918,0.1568,18032
0.56,0.56,4,543.74832,1703.735218,415.02,816.7344564,0.1568,18032
0.49,0.64,4,543.74832,1559.526984,415.02,754.3312468,0.1568,18032
0.32,0.98,4,543.74832,1284.992523,415.02,635.6993996,0.1568,18032
0.43,0.73,3.8,542.9259,1403.8374,415.02,684.384682,0.15695,18049.25
0.43,0.73,3.85,543.1377825,1415.722811,415.02,690.1991144,0.15695,18049.25
0.43,0.73,3.9,543.349665,1427.608222,415.02,696.0135468,0.15695,18049.25
0.43,0.73,3.95,543.5615475,1439.493633,415.02,701.8279792,0.15695,18049.25
0.43,0.73,4,543.77343,1451.379044,415.02,707.6424116,0.15695,18049.25
0.37,0.85,3.8,542.9745,1313.169475,415.02,645.3599898,0.15725,18083.75
0.37,0.85,3.85,543.1867875,1324.292674,415.02,650.8456567,0.15725,18083.75
0.37,0.85,3.9,543.399075,1335.415874,415.02,656.3313237,0.15725,18083.75
0.37,0.85,3.95,543.6113625,1346.539073,415.02,661.8169906,0.15725,18083.75
0.37,0.85,4,543.82365,1357.662272,415.02,667.3026575,0.15725,18083.75
0.47,0.67,3.8,543.0069,1476.206187,415.02,715.917595,0.15745,18106.75
0.47,0.67,3.85,543.2194575,1488.704294,415.02,721.9994566,0.15745,18106.75
0.47,0.67,3.9,543.432015,1501.202401,415.02,728.0813181,0.15745,18106.75
0.47,0.67,3.95,543.6445725,1513.700508,415.02,734.1631797,0.15745,18106.75
0.47,0.67,4,543.85713,1526.198615,415.02,740.2450413,0.15745,18106.75
0.5,0.63,3.8,543.015,1532.042155,415.02,740.0921353,0.1575,18112.5
0.45,0.7,3.8,543.015,1441.333802,415.02,700.8636676,0.1575,18112.5
0.42,0.75,3.8,543.015,1391.205043,415.02,679.1955082,0.1575,18112.5
0.35,0.9,3.8,543.015,1286.839906,415.02,634.1155829,0.1575,18112.5
0.5,0.63,3.85,543.227625,1545.015477,415.02,746.3799809,0.1575,18112.5
0.45,0.7,3.85,543.227625,1453.536049,415.02,706.8176326,0.1575,18112.5
0.42,0.75,3.85,543.227625,1402.983603,415.02,684.9660146,0.1575,18112.5
0.35,0.9,3.85,543.227625,1297.743498,415.02,639.5072226,0.1575,18112.5
0.5,0.63,3.9,543.44025,1557.988799,415.02,752.6678266,0.1575,18112.5
0.45,0.7,3.9,543.44025,1465.738295,415.02,712.7715977,0.1575,18112.5
0.42,0.75,3.9,543.44025,1414.762164,415.02,690.736521,0.1575,18112.5
0.35,0.9,3.9,543.44025,1308.647091,415.02,644.8988624,0.1575,18112.5
0.5,0.63,3.95,543.652875,1570.962122,415.02,758.9556723,0.1575,18112.5
0.45,0.7,3.95,543.652875,1477.940542,415.02,718.7255627,0.1575,18112.5
0.42,0.75,3.95,543.652875,1426.540725,415.02,696.5070275,0.1575,18112.5
0.35,0.9,3.95,543.652875,1319.550683,415.02,650.2905021,0.1575,18112.5
0.5,0.63,4,543.8655,1583.935444,415.02,765.2435179,0.1575,18112.5
0.45,0.7,4,543.8655,1490.142788,415.02,724.6795277,0.1575,18112.5
0.42,0.75,4,543.8655,1438.319285,415.02,702.2775339,0.1575,18112.5
0.35,0.9,4,543.8655,1330.454276,415.02,655.6821419,0.1575,18112.5
0.38,0.83,3.8,543.0474,1330.749357,415.02,653.1749443,0.1577,18135.5
0.38,0.83,3.85,543.260295,1342.019776,415.02,658.7262737,0.1577,18135.5
0.38,0.83,3.9,543.47319,1353.290196,415.02,664.2776032,0.1577,18135.5
0.38,0.83,3.95,543.686085,1364.560616,415.02,669.8289326,0.1577,18135.5
0.38,0.83,4,543.89898,1375.831035,415.02,675.380262,0.1577,18135.5
0.41,0.77,3.8,543.0717,1377.576939,415.02,673.4787168,0.15785,18152.75
0.41,0.77,3.85,543.2847975,1389.240575,415.02,679.2009499,0.15785,18152.75
0.41,0.77,3.9,543.497895,1400.904212,415.02,684.9231831,0.15785,18152.75
0.41,0.77,3.95,543.7109925,1412.567848,415.02,690.6454162,0.15785,18152.75
0.41,0.77,4,543.92409,1424.231485,415.02,696.3676493,0.15785,18152.75
0.39,0.81,3.8,543.0879,1347.345975,415.02,660.4672042,0.15795,18164.25
0.39,0.81,3.85,543.3011325,1358.755541,415.02,666.0798488,0.15795,18164.25
0.39,0.81,3.9,543.514365,1370.165107,415.02,671.6924934,0.15795,18164.25
0.39,0.81,3.95,543.7275975,1381.574673,415.02,677.305138,0.15795,18164.25
0.39,0.81,4,543.94083,1392.984239,415.02,682.9177826,0.15795,18164.25
0.4,0.79,3.8,543.096,1362.956209,415.02,667.2355386,0.158,18170
0.4,0.79,3.85,543.3093,1374.496848,415.02,672.9051511,0.158,18170
0.4,0.79,3.9,543.5226,1386.037486,415.02,678.5747636,0.158,18170
0.4,0.79,3.95,543.7359,1397.578124,415.02,684.2443761,0.158,18170
0.4,0.79,4,543.9492,1409.118762,415.02,689.9139886,0.158,18170
0.51,0.62,3.8,543.1122,1555.332216,415.02,750.4602792,0.1581,18181.5
0.34,0.93,3.8,543.1122,1277.408654,415.02,630.3426038,0.1581,18181.5
0.51,0.62,3.85,543.325635,1568.503455,415.02,756.8363778,0.1581,18181.5
0.34,0.93,3.85,543.325635,1288.2342,415.02,635.7030023,0.1581,18181.5
0.51,0.62,3.9,543.53907,1581.674694,415.02,763.2124764,0.1581,18181.5
0.34,0.93,3.9,543.53907,1299.059746,415.02,641.0634009,0.1581,18181.5
0.51,0.62,3.95,543.752505,1594.845934,415.02,769.588575,0.1581,18181.5
0.34,0.93,3.95,543.752505,1309.885291,415.02,646.4237994,0.1581,18181.5
0.51,0.62,4,543.96594,1608.017173,415.02,775.9646736,0.1581,18181.5
0.34,0.93,4,543.96594,1320.710837,415.02,651.7841979,0.1581,18181.5
0.48,0.66,3.8,543.1608,1500.791968,415.02,727.0146625,0.1584,18216
0.44,0.72,3.8,543.1608,1430.353874,415.02,696.5586435,0.1584,18216
0.36,0.88,3.8,543.1608,1306.721308,415.02,643.1454069,0.1584,18216
0.33,0.96,3.8,543.1608,1266.320173,415.02,625.7064,0.1584,18216
0.32,0.99,3.8,543.1608,1253.578939,415.02,620.2087372,0.1584,18216
0.48,0.66,3.85,543.37464,1513.498063,415.02,733.1906275,0.1584,18216
0.44,0.72,3.85,543.37464,1442.462588,415.02,702.4759389,0.1584,18216
0.36,0.88,3.85,543.37464,1317.791099,415.02,648.6128421,0.1584,18216
0.33,0.96,3.85,543.37464,1277.053937,415.02,631.0283334,0.1584,18216
0.32,0.99,3.85,543.37464,1264.207188,415.02,625.4849818,0.1584,18216
0.48,0.66,3.9,543.58848,1526.204158,415.02,739.3665925,0.1584,18216
0.44,0.72,3.9,543.58848,1454.571302,415.02,708.3932342,0.1584,18216
0.36,0.88,3.9,543.58848,1328.86089,415.02,654.0802772,0.1584,18216
0.33,0.96,3.9,543.58848,1287.787701,415.02,636.3502669,0.1584,18216
0.32,0.99,3.9,543.58848,1274.835436,415.02,630.7612263,0.1584,18216
0.48,0.66,3.95,543.80232,1538.910253,415.02,745.5425575,0.1584,18216
0.44,0.72,3.95,543.80232,1466.680016,415.02,714.3105296,0.1584,18216
0.36,0.88,3.95,543.80232,1339.930681,415.02,659.5477123,0.1584,18216
0.33,0.96,3.95,543.80232,1298.521466,415.02,641.6722004,0.1584,18216
0.32,0.99,3.95,543.80232,1285.463685,415.02,636.0374709,0.1584,18216
0.48,0.66,4,544.01616,1551.616349,415.02,751.7185225,0.1584,18216
0.44,0.72,4,544.01616,1478.788731,415.02,720.227825,0.1584,18216
0.36,0.88,4,544.01616,1351.000472,415.02,665.0151475,0.1584,18216
